"College","Control Number","Course ID","TOP Code","Credit Status","Maximum Units","Minimum Units","Basic Skills Status","SAM Status","Prior To Transfer Status","Non-Credit Category","Funding Category","Non-Credit Minimum Hours","Non-Credit Maximum Hours","Issue/Update Date"
"Cabrillo","CCC000359712","ART-40FP    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359738","N-120       ","123010","D","06.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359746","ENGL14E     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000359747","WS-39B      ","220110","D","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359744","CG-180S     ","493010","D","03.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359881","ENGL-180S   ","150100","D","04.00","01.00","N","E","Y","Y","Y",,,"20140801"
"Cabrillo","CCC000359876","SB-120IL    ","050100","D","00.50","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359828","CG-208      ","493010","C","01.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359961","JOURN-49    ","060200","D","02.00","01.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359163","MUS56       ","100400","D","01.00","01.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000359161","ECE-137C    ","130500","D","00.50","00.50","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359146","JOURN-25    ","060200","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359129","CAHM-199C   ","130630","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359125","ESL260B     ","493084","C","02.00","02.00","B","E","D","Y","Y",,,"20180805"
"Cabrillo","CCC000359110","BOT-32B     ","070100","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359245","BUS-199C    ","050100","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359227","SC-266      ","493031","C","04.00","00.50","N","E","Y","Y","Y",,,"20101219"
"Cabrillo","CCC000359218","GRMN-10     ","110300","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359220","AP-40BW     ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359181","ENGL12A     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180804"
"Cabrillo","CCC000359186","CEM-169     ","095700","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359190","FPT-164A    ","213300","D","02.00","02.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359200","DM-176      ","061400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359207","JOURN-20A   ","060200","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359213","CJ-150E     ","210500","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359285","LIBR-15C    ","160100","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359257","BIO1A       ","040100","D","05.00","05.00","N","E","Y","Y","Y",,,"20180908"
"Cabrillo","CCC000359294","ET-63       ","093400","D","05.00","05.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359368","ARCHE-199C  ","220220","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358965","W-199C      ","095650","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358998","READ20      ","152000","D","03.00","03.00","N","E","Y","Y","Y",,,"20180906"
"Cabrillo","CCC000359005","MUS17C      ","100400","D","02.00","01.00","N","E","Y","Y","Y",,,"20180908"
"Cabrillo","CCC000359000","ENGR25      ","090100","D","04.00","04.00","N","E","Y","Y","Y",,,"20180801"
"Cabrillo","CCC000359096","DMCP-30     ","499900","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359093","DM-6        ","061400","D","03.00","03.00","N","D","Y","Y","Y",,,"20111010"
"Cabrillo","CCC000359039","ART-40SF    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359041","SB-120DM    ","050100","D","00.30","00.30","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000359049","CHEM12AL    ","190500","D","02.00","02.00","N","E","Y","Y","Y",,,"20180707"
"Cabrillo","CCC000358884","CAOS-80S    ","051400","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358875","ENGL-24     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358881","CS-20       ","070600","D","04.00","04.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358856","CIS-171     ","070800","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358849","CA-111      ","070100","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358843","ENGL2MC     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000358839","JOURN-16A   ","060200","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358840","GEOG2       ","220600","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000358820","BOST-199C   ","051400","D","04.00","00.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000358950","CJ-190PTO   ","210500","D","01.00","01.00","N","C","Y","Y","Y",,,"20150612"
"Cabrillo","CCC000361767","ESL-201B    ","493087","C","06.00","06.00","B","E","E","Y","Y",,,"20100629"
"Cabrillo","CCC000361776","CAOS-190N   ","070100","D","04.00","04.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361786","MUS13A      ","100400","D","03.00","03.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000361782","ART-40MCR   ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361794","PE-49B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361820","ART-74      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20150203"
"Cabrillo","CCC000361829","FT-181      ","213300","D","01.50","01.50","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361827","MUS-546     ","100400","N","00.00","00.00","N","E","Y","H","Y",4,4,"20160120"
"Cabrillo","CCC000361805","MATH-254B   ","170100","C","02.00","02.00","B","E","C","Y","Y",,,"20100524"
"Cabrillo","CCC000361730","DRAFT-51    ","095300","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361757","MA-178A     ","120800","D","01.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361718","ART-40FS    ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361716","N-190A      ","123010","D","04.00","04.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361694","IT-150      ","095600","D","02.00","02.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361700","BOT-32 3    ","070100","D","03.00","01.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361910","FR-22       ","110200","D","04.00","01.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361919","MUS-14      ","100400","D","03.00","03.00","N","E","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361940","TA-10C      ","100700","D","03.00","03.00","N","E","Y","Y","Y",,,"20160201"
"Cabrillo","CCC000361941","CAOS-166    ","051400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361933","CHEM-80S    ","190500","D","04.00","01.00","N","E","Y","Y","Y",,,"20130809"
"Cabrillo","CCC000361929","BUS-164     ","050100","D","03.00","03.00","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361950","PSYCH31     ","200100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000361834","FT-9        ","213300","D","03.00","03.00","N","D","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000361904","HORT-55B    ","010900","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000362133","CA-110AB    ","070100","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000362193","ETECH-121   ","092400","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000362188","RT-150LXT   ","122500","D","00.50","00.50","N","B","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000362274","IT-174      ","095600","D","03.00","03.00","N","C","Y","Y","Y",,,"20070919"
"Cabrillo","CCC000362249","MA-187      ","120800","D","02.00","02.00","N","C","Y","Y","Y",,,"20070919"
